run_id,env_name,algorithm,total_steps,learning_rate,epoch,bath_size,buffer_size,gamma,lambda,mean_group_reward,group_cumulative_reward,episode_length,mean_policy_loss,mean_value_loss,mean_entropy,ELO,training_time,efficiency_score
LAPTOP-4A2E6G2C_SCT-37,SoccerTwos,poca,730000,0.0003,3,2048,20480,0.99,0.95,-0.05357907804156564,-0.20000000298023224,850.0035308419841,0.01728696239126079,0.0020642806985586718,3.2187177612356943,1205.293806966146,10072.442293405533,-0.0006383247655037239
LAPTOP-4A2E6G2C_SCT-38,SoccerTwos,poca,410000,0.0003,3,2048,20480,0.99,0.95,-0.08285833680115286,0.06693999469280243,849.8902951195126,0.016960380598902702,0.0021432891647380436,3.245177745819092,1200.29835679796,5452.257261514664,-0.0018236484338921544
LAPTOP-4A2E6G2C_SCT-39,SoccerTwos,poca,380000,0.0003,3,2048,20480,0.99,0.95,-0.06918928221367844,0.0,876.8114847322789,0.01675602203855912,0.0020210845509104226,3.2164663279928813,1198.4536307198662,5437.8234167099,-0.001526845068217549
LAPTOP-4A2E6G2C_SCT-40,SoccerTwos,poca,400000,0.0003,3,2048,20480,0.99,0.95,-0.05729446642770909,-0.10000000149011612,873.4272952196075,0.017161485788069274,0.0018471593380845182,3.2327323018050773,1197.0548095703125,5414.009315252304,-0.0012699158000995582
LAPTOP-4A2E6G2C_SCT-41,SoccerTwos,poca,410000,0.0003,3,2048,20480,0.99,0.95,-0.05091969369024765,-0.09367619454860687,856.365341558689,0.01621380335602321,0.002174257490447704,3.2102560124746184,1201.7717105641084,5398.0056076049805,-0.0011319668201568989
LAPTOP-4A2E6G2C_SCT-42,SoccerTwos,poca,3000000,0.0003,3,2048,20480,0.99,0.95,-0.03691293662918421,-0.1796254813671112,707.6654290771485,0.016652428145919527,0.011414121257836638,3.116341458161672,1218.3833063299005,36672.481874227524,-0.00012078681804776023
LAPTOP-4A2E6G2C_SCT-43,SoccerTwos,poca,2980000,0.0003,3,2048,20480,0.99,0.95,-0.022998132924332695,0.0,941.8944393931038,0.016646690150763064,0.0007859000304741369,3.116607059275985,1202.597068966843,36663.43608546257,-7.527324892535653e-05
LAPTOP-4A2E6G2C_SCT-44,SoccerTwos,poca,2990000,0.0003,3,2048,20480,0.99,0.95,-0.03965435168524541,0.10105714946985245,897.0473032667485,0.01652318728993908,0.0014294776138245235,3.1609042870958515,1206.0640040106953,36655.16245150566,-0.0001298186090028906
LAPTOP-4A2E6G2C_SCT-45,SoccerTwos,poca,3000000,0.0003,3,2048,20480,0.99,0.95,-0.05323140198694697,-0.1666666716337204,918.0664933268229,0.01674220518698152,0.0012173769975520712,3.1686128306388857,1205.241919381278,36608.00826907158,-0.0001744910073086486
LAPTOP-4A2E6G2C_SCT-46,SoccerTwos,poca,1310000,0.0007683868659626061,3,8999,68891,0.99,0.95,-0.0574820542912648,0.0,891.1868110425545,0.01386905341808285,0.0016475375824874,3.2380800897424873,1203.0578558418188,16532.604788541794,-0.0004172268437537712
LAPTOP-4A2E6G2C_SCT-47,SoccerTwos,poca,1250000,0.0007683868659626061,3,8999,68891,0.99,0.95,-0.058336760692298414,0.021822214126586914,707.167419921875,0.00803006224005538,0.006868942835888661,3.213289976119995,1209.1438147503397,16501.315029859543,-0.0004242335395941711
LAPTOP-4A2E6G2C_SCT-48,SoccerTwos,poca,1870000,0.0007216260534285756,2,3523,89004,0.99,0.95,-0.03591962989399777,0.04636363685131073,942.6166476489389,0.010504469297648896,0.0006557575244352098,3.136978102240333,1200.743687421426,16497.96086525917,-0.0002612659602288383
LAPTOP-4A2E6G2C_SCT-49,SoccerTwos,poca,2650000,0.0007216260534285756,2,3523,89004,0.99,0.95,-0.06752554793262257,-0.1309521645307541,679.2271453857422,0.012518017135303596,0.10266058558622247,3.2068119786820324,1215.782703145345,20327.062321662903,-0.0003986343734125875
LAPTOP-4A2E6G2C_SCT-50,SoccerTwos,poca,1480000,0.00025911687789498337,8,5559,12971,0.99,0.95,-0.06037834857238968,0.0,874.421417834712,0.011457076186642927,0.00290804953478715,3.1762390869115693,1214.0486928304038,19083.273637533188,-0.0003796728992260755
LAPTOP-4A2E6G2C_SCT-51,SoccerTwos,poca,1960000,0.0007197620880058231,3,1706,79501,0.99,0.95,-0.043893717096765685,0.12387184798717499,567.0420322807468,0.00843359294861972,0.016324685330752507,3.025004586394952,1216.6541449652777,23761.252070188522,-0.00022167375843886206
LAPTOP-4A2E6G2C_SCT-52,SoccerTwos,poca,1690000,0.0007551567208135385,1,1787,13451,0.99,0.95,-0.04540139970992356,-0.07420951873064041,786.2223196537537,0.014986829930230192,0.002061714882361948,3.1264398154422377,1198.956001177226,17330.897859334946,-0.00031436155295648917
LAPTOP-4A2E6G2C_SCT-53,SoccerTwos,poca,2520000,0.00019349199395804592,3,2750,95934,0.99,0.95,-0.05072451799614577,0.13449999690055847,894.0360320560516,0.014139586626443752,0.01329813909234322,3.0978541620193965,1206.174044095553,26455.347799777985,-0.0002300836188435434
LAPTOP-4A2E6G2C_SCT-54,SoccerTwos,poca,960000,0.0007551567208135385,1,1787,13451,0.99,0.95,-0.03446620497622158,-0.1818181872367859,901.5920035044352,0.01754029887502618,0.0023099030358345158,3.2156562407811484,1206.8907096616683,10222.977014064789,-0.00040457340278241363
LAPTOP-4A2E6G2C_SCT-55,SoccerTwos,poca,770000,0.0007963806571349765,7,3557,58642,0.99,0.95,0.017759258548418682,0.0,981.2407430013021,0.016826223271588486,0.00027197560514953995,3.1106914149390326,1187.409912109375,9671.896023750305,0.00022034056410212498
LAPTOP-4A2E6G2C_SCT-56,SoccerTwos,poca,840000,0.0007963806571349765,7,3557,58642,0.99,0.95,-0.025929744922391633,0.0,884.9879832548254,0.014823116827756166,0.0015310123999370262,3.271396036709056,1209.3618232834508,9636.682845115662,-0.0003228880145478784
