RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20251125-203314,1.192351818,1.229708672,16.85837746,68.78184509,0.024932155,0.251820266,1.41695739325,1.405415297,7.199999809,4.8333333432500005,17049.66602,16913.7707525,2267.333252,2267.333252,10.5,9.104166626875,1766.0,1766.0,0.627382874,0.530343201,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000216,81920,0.004348,0.238,0.943,8.0,constant,False,32,2,simple,,,5,100000,2048,12000
20251125-203435,98.29168701,100.0000153,199.6816101,1977.217529,0.0347574049374999,0.0500262778958333,0.8250911047409639,0.207240358,14.10000038,7.7787148607590355,18567.33398,17622.662662289156,2267.3332520000004,2267.333252,28.5,15.64056225861446,3293.0,2925.7489969638555,0.840520203,0.558902515692771,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000281,40960,0.000439,0.226,0.903,10.0,constant,True,128,3,simple,,,5,2000000,256,12000
20251125-210746,1.148314595,1.197892666,19.05313683,127.3299103,,,1.4189382670999997,1.418938279,11.36666679,6.1691666958,18188.66602,17539.516602,2267.3332519999994,2267.333252,23.0,16.566666603,1908.666626,1870.6833313,0.69114691,0.4935131370999999,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000141,327680,0.007872,0.108,0.921,4.0,constant,True,512,1,simple,,,5,250000,256,12000
20251125-211008,1.463034153,1.463034153,66.68449402,66.68449402,0.0372284985,0.2385747505,1.42015196375,1.422773242,15.69999981,7.0437499287500005,17797.0,17690.7497575,2267.333252,2267.333252,18.0,12.645833433499998,1938.666626,1883.2916565,0.827496648,0.57491113625,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,5.1e-05,40960,0.00942,0.135,0.927,5.0,constant,True,256,1,simple,,,5,100000,256,12000
20251125-211127,1.542731166,1.558628201,673.5366211,717.6837158,0.0126986988333333,0.2694548914999999,1.4201338061084336,1.420347929,30.29999924,6.705622492024097,19767.0,19332.353374698792,2267.3332520000004,2267.333252,27.5,13.977911636108432,3072.0,2903.9718885301204,0.837290227,0.5329461474578313,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,5.4e-05,163840,0.00579,0.288,0.913,4.0,linear,False,256,1,simple,,,5,1000000,256,12000
20251125-212338,95.60834503,100.0000153,240.5749207,583.7827148,0.034773102804878,0.0033566965121951,1.352573871585366,1.325009346,14.05000019,7.9528455150487805,19239.0,18751.58536585365,2267.333252,2267.333252,23.0,15.219512148780488,3208.0,2665.9024390243903,0.660629451,0.483133438902439,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,8.2e-05,10240,0.00994,0.252,0.945,8.0,constant,False,512,3,simple,,,5,500000,2048,12000
20251125-213345,92.10715485,100.0000153,408.556427,446.6395264,0.024102937347826,0.0819135099130434,1.4056061593170732,1.391284347,11.89999962,8.320731628243903,19413.5,19113.020388292683,2267.333252,2267.333252,22.0,15.22357726695122,3212.0,3166.09755502439,0.818050444,0.5493077214390244,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,2.6e-05,20480,0.001499,0.29,0.919,8.0,constant,True,64,3,simple,,,5,500000,512,12000
20251125-214135,0.981629074,0.981629074,177.1212311,177.1212311,0.0181581855,0.2211703215,1.4086288391,1.396827936,14.03333378,8.839166665050001,19134.66602,18965.966602,2267.3332519999994,2267.333252,25.33333397,14.791666792750002,3144.0,3142.4916626,0.690047026,0.5486619428999999,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,9.2e-05,81920,0.005066,0.265,0.947,5.0,constant,False,128,1,simple,,,5,250000,512,12000
20251125-214509,100.0000153,100.0000153,1040.735718,1207.405884,0.02059206,0.1768000956666666,1.336589660831325,1.200872302,15.75,7.970883561879519,19735.0,18832.28513277108,2267.3332520000004,2267.333252,26.66666603,15.020080313855422,3376.0,2888.642575180723,0.852063894,0.5560752577228915,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000152,163840,0.000357,0.245,0.935,10.0,constant,False,512,2,simple,,,5,1000000,512,12000
20251125-220618,2.519578218,2.519578218,173.9065094,173.9065094,0.0346743941499999,0.1083056765999999,1.42640515565,1.423682809,12.80000019,8.56833336345,19088.0,18997.9,2267.3332519999994,2267.333252,22.0,15.1833332535,3343.333252,3339.5916626,0.579856813,0.4813738047999999,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000118,10240,0.009034,0.15,0.912,3.0,constant,False,128,1,simple,,,5,250000,64,12000
20251125-220930,100.0000153,100.0000153,203.3209534,1560.334961,0.0239943044166666,0.0074797607499999,0.9735403800361446,0.778644919,16.89999962,7.689457861777108,19053.0,17947.078313253012,2267.3332520000004,2267.333252,27.5,17.805220879638554,3377.0,2745.154620433735,0.875319898,0.5690264723132531,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000197,20480,0.005226,0.262,0.901,8.0,linear,True,32,2,simple,,,5,2000000,512,12000
20251125-223552,2.566768169,2.78928566,1345.709839,1471.987549,0.0121768844166666,0.4721889879999999,1.4158927266807229,1.411371231,9.100000381,4.989859456048193,17574.0,17172.3212773494,2267.3332520000004,2267.333252,24.0,20.40662651753012,2145.0,2145.0,0.955374956,0.5514113777469879,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,5.3e-05,81920,0.007581,0.153,0.94,8.0,linear,False,128,1,simple,,,5,2000000,128,12000
20251125-230037,4.516981125,4.956923008,506.1986389,512.3544312,0.019414407,0.0264269406666666,1.4128846918536584,1.40307653,14.46666622,5.925609768902439,18846.5,17741.27238926829,2267.333252,2267.333252,27.0,16.808943097317076,3087.0,2027.3048810243904,0.780010164,0.4864623684878049,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,1.6e-05,81920,0.005295,0.272,0.911,10.0,constant,True,512,2,simple,,,5,500000,64,12000
20251125-231017,1.231650472,1.231650472,105.8849487,105.8849487,0.018908832,0.046835881,1.41804476075,1.412863255,8.366666794,6.822916746125,18885.0,18678.229005,2267.333252,2267.333252,19.33333397,14.104166508125,3051.0,3048.6666565,0.631164074,0.461463976625,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000243,81920,0.007626,0.169,0.907,8.0,linear,True,512,2,simple,,,5,100000,64,12000
20251125-231217,2.511111021,2.52235651,323.2778931,371.9917908,0.0178731861666666,0.0554232576666666,1.404574836195122,1.385254383,10.94999981,7.925609739853657,19056.33398,18887.768150731707,2267.333252,2267.333252,21.0,13.922764244024393,3060.0,3040.79674995122,0.767490149,0.5191106585121952,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000286,81920,0.00857,0.285,0.903,4.0,linear,False,256,2,simple,,,5,500000,64,12000
20251125-231844,1.189694643,1.203262925,18.47394753,68.47032928,0.0253458755,0.608187385,1.418844908375,1.418735266,8.633333206,7.18125003575,18718.66602,18670.4372575,2267.333252,2267.333252,18.66666603,14.583333255,3038.0,3036.25,0.629677057,0.4917246735,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,2.9e-05,20480,0.000902,0.261,0.941,4.0,constant,False,32,2,simple,,,5,100000,128,12000
20251125-232006,1.328542471,1.328542471,172.335907,172.335907,0.0167966357999999,0.1230629102,1.41790966985,1.419854879,9.300000191,7.52833340165,18939.0,18733.691699,2267.3332519999994,2267.333252,21.66666603,15.383333253999998,3036.333252,3033.8333252,0.650349855,0.4950305713000001,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000155,40960,0.008696,0.171,0.907,4.0,constant,False,32,3,simple,,,5,250000,64,12000
20251125-232322,100.0000153,100.0000153,163.5249939,173.5213623,0.0351535715454545,0.2661767656363636,1.4004329920499998,1.357233286,12.14999962,8.6316667796,18770.66602,18726.958301,2267.3332519999994,2267.333252,23.66666603,14.3500000475,3033.0,3032.0833374000003,0.867505431,0.51090153015,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000106,20480,0.00955,0.16,0.928,4.0,constant,True,64,3,simple,,,5,250000,2048,12000
20251125-232636,100.0000153,100.0000153,274.5733032,1861.70813,0.0243599265368421,0.0469769006631578,1.2726196050783132,1.29114759,18.95000076,8.441064282963856,19100.0,18519.94679493976,2267.3332520000004,2267.333252,31.0,15.418674710331327,3317.0,2816.157630277108,0.818463385,0.5281495573674698,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000296,20480,0.008509,0.134,0.95,10.0,constant,True,512,1,simple,,,5,2000000,1024,12000
20251125-235753,1.258742571,1.32217741,161.0984039,174.2158356,0.0246281698,0.2567335873999999,1.4158763467000002,1.414512038,9.866666794,6.849166703250001,19056.33398,18963.375,2267.3332519999994,2267.333252,16.66666603,12.54999997615,3356.0,3303.4833252,0.654733717,0.4485840603,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,4.6e-05,40960,0.004188,0.2,0.921,4.0,linear,False,512,1,simple,,,5,250000,256,12000
20251126-000112,1.187213659,1.239766002,50.21127319,58.2560463,,,1.41893824925,1.418938279,9.600000381,7.429166734124999,19566.66602,19301.208495,2267.333252,2267.333252,22.66666603,14.208333076,3286.0,3285.9583435,0.746124506,0.5445096975,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000252,163840,0.008532,0.14,0.905,5.0,linear,False,64,2,simple,,,5,100000,512,12000
20251126-000225,65.18889618,65.18889618,1037.694824,1037.694824,0.0153002299999999,0.1669397266666666,1.3557527367349396,1.262168765,12.89999962,7.08032126320482,19277.0,18555.38756578313,2267.3332520000004,2267.333252,26.0,13.692771095903613,3285.0,3007.7028132048194,0.948453009,0.5787973867228916,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000169,163840,0.000858,0.199,0.931,10.0,constant,False,256,2,simple,,,5,1000000,1024,12000
20251126-001959,100.0000153,100.0000153,258.3322449,967.0709839,0.0344925155,0.008266771875,1.1521995699156624,1.035220981,15.64999962,7.110240921975904,18590.0,17820.676699036143,2267.3332520000004,2267.333252,23.5,12.600401625542167,3293.0,2707.5140572048194,0.986529768,0.6111367456746988,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000193,40960,0.000437,0.289,0.937,10.0,linear,False,256,2,simple,,,5,1000000,512,12000
20251126-003618,1.179886103,1.189122081,61.68823242,70.05926514,0.033923282,0.311709963,1.420529887125,1.421026468,10.19999981,8.522916794,18442.0,18378.104005,2267.333252,2267.333252,18.66666603,14.95833349125,3230.0,3230.0,0.683515966,0.549261916375,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000168,10240,0.005545,0.118,0.946,4.0,linear,False,32,1,simple,,,5,100000,64,12000
20251126-003742,2.809446335,2.809446335,676.6858521,676.6858521,0.013055757,0.0237305141666666,1.3980500280361448,1.353482604,37.5,7.587349437879518,19606.66602,18514.016095421688,2267.3332520000004,2267.333252,22.66666603,13.863453853433734,3314.0,2721.686742578313,0.780837417,0.4732168575421687,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000162,163840,0.007467,0.184,0.946,3.0,constant,False,256,2,simple,,,5,1000000,1024,12000
20251126-004912,1.870296955,1.870296955,76.99359894,76.99359894,0.03238818925,0.2228362522499999,1.421102538625,1.421896219,9.850000381,6.145833432625,19143.66602,19113.02051,2267.333252,2267.333252,19.33333397,15.91666674625,3278.0,3274.6666565,0.537213266,0.440654065375,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,7.6e-05,10240,0.004626,0.132,0.933,4.0,linear,True,512,1,simple,,,5,100000,1024,12000
20251126-005042,1.100183487,1.233657598,15.23159695,335.9707947,0.012387195,0.946352661,1.4154535938780486,1.408508301,12.83333302,8.201219523756098,19643.33398,19250.743902439022,2267.333252,2267.333252,26.0,14.528455315853655,3209.0,3197.873987707317,0.741357446,0.5580973778292684,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000269,327680,0.003456,0.192,0.94,4.0,linear,False,64,1,simple,,,5,500000,2048,12000
20251126-005634,2.627639771,2.627639771,1152.150146,1152.150146,0.0134880053333333,0.0243852933333333,1.3970898847349398,1.367357135,19.03333282,7.374297147698796,19452.0,18579.425733975902,2267.3332520000004,2267.333252,29.0,14.43775098898795,3226.0,2808.925700361446,0.768734038,0.5443275480963856,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000268,327680,0.009941,0.23,0.921,10.0,linear,True,256,3,simple,,,5,1000000,128,12000
20251126-011600,92.58335114,100.0000153,347.0722656,701.5861816,0.0241813837708333,0.2427474829375,1.31826347186747,1.275532365,21.45000076,8.901405604433736,18564.66602,18351.46583228916,2267.3332520000004,2267.333252,28.0,16.01204816987952,3225.5,3195.516063277108,0.815492392,0.5375837798192771,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000217,20480,0.008558,0.247,0.934,4.0,linear,False,512,1,simple,,,5,1000000,512,12000
20251126-012754,100.0000153,100.0000153,746.6451416,746.6451416,0.0196786933333333,0.2022562126666666,1.3842819914819275,1.28770268,19.20000076,8.399799203144578,19164.0,17972.36750493976,2267.3332520000004,2267.333252,27.0,15.467871539397592,3190.0,2833.6224894698794,0.824389338,0.5381167268915663,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000134,163840,0.00136,0.26,0.921,5.0,constant,True,32,2,simple,,,5,1000000,1024,12000
20251126-014034,1.169886351,1.20961535,18.13646126,43.26273346,,,1.418938264125,1.418938279,6.25,3.449999988,15387.33301,15271.95837375,2267.333252,2267.333252,25.66666603,16.2708333725,1561.0,1561.0,0.750880361,0.613890264125,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000223,163840,0.008034,0.171,0.917,5.0,linear,True,128,1,simple,,,5,100000,512,12000
20251126-014128,1.227184415,1.227184415,47.47306442,47.47306442,,,1.41893824925,1.418938279,4.550000191,3.135416686625,15412.66699,15253.3542475,2267.333252,2267.333252,16.0,11.6041666275,1561.333374,1560.75,0.720853388,0.530338089875,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000148,327680,0.005102,0.225,0.907,3.0,constant,False,512,3,simple,,,5,100000,256,12000
20251126-014228,2.133692741,2.133692741,67.66648102,67.66648102,0.0332013439999999,0.2321346775,1.412943840125,1.402050138,5.466666698,4.422916620875,15033.33301,14975.1875,2267.333252,2267.333252,9.666666985,8.166666686625,1560.0,1555.5,0.670176327,0.519991815125,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000269,10240,0.00704,0.176,0.928,8.0,linear,False,128,1,simple,,,5,100000,64,12000
20251126-014347,8.607318878,8.607318878,529.6415405,529.6415405,0.0169959822083333,0.2018503457083333,1.3707218701445782,1.311214566,8.699999809,3.8497991906867473,15951.0,15460.134542048194,2267.3332520000004,2267.333252,24.0,11.791164631,1524.0,1471.8172695662652,1.014865041,0.6405595016867469,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000287,40960,0.005344,0.198,0.901,4.0,constant,False,32,1,simple,,,5,1000000,1024,12000
20251126-015248,10.14859962,10.14859962,265.8943481,265.8943481,0.0351298082173913,0.2989821220434782,1.376083990390244,1.319648862,9.100000381,4.149593492804878,15561.0,15343.776391219511,2267.333252,2267.333252,26.33333397,13.723577232,1464.0,1462.9268292682927,1.116090775,0.664538847195122,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000126,20480,0.006889,0.221,0.939,4.0,constant,False,128,1,simple,,,5,500000,1024,12000
20251126-015730,1.158192039,1.161581874,47.77471542,106.8068924,,,1.4189382670999997,1.418938279,13.0,5.202500021400001,16206.33301,15844.9333495,2267.3332519999994,2267.333252,27.33333397,16.15000000075,1463.0,1462.6166687,0.870894074,0.5218809544499999,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,3.4e-05,327680,0.003249,0.135,0.949,5.0,constant,False,512,2,simple,,,5,250000,64,12000
20251126-015932,7.429497242,7.429497242,679.4991455,679.4991455,0.0129914368333333,0.0150766291666666,1.406062565554217,1.366150022,13.89999962,2.8746987883012047,17025.0,16691.030132168675,2267.3332520000004,2267.333252,28.0,16.74297185106024,1479.333374,1477.6244984819275,0.937106013,0.5540836858915663,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.00023,163840,0.009776,0.131,0.92,3.0,constant,False,512,3,simple,,,5,1000000,128,12000
20251126-021105,1.613574624,1.613574624,855.5873413,855.5873413,0.0127539023333333,0.0304411343333333,1.4062852626506026,1.371016741,8.899999619,5.204819228361446,16700.0,16278.618434939755,2267.3332520000004,2267.333252,29.66666603,24.124497976626504,1477.0,1476.7590361445782,0.737514496,0.4953292479638554,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,0.000222,327680,0.002613,0.176,0.917,8.0,constant,False,512,1,simple,,,5,1000000,512,12000
20251126-022532,100.0000076,100.0000076,716.7918091,1845.622314,0.0178095383333333,0.0088793999166666,1.254391733493976,1.167875171,8.5,3.182228908819277,16193.5,15488.581319457831,2267.3332520000004,2267.333252,27.0,8.34437753640964,1545.0,1502.8524096385545,1.124848723,0.6235524598915663,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,9.7e-05,81920,0.006101,0.133,0.901,10.0,linear,True,512,2,simple,,,5,2000000,64,12000
20251126-025632,2.132344961,2.190958738,486.0621033,521.2142944,0.0188134941666666,0.0185722433333333,1.411832509240964,1.396123648,9.266666412,4.696586350385543,15972.33301,15780.504093975904,2267.3332520000004,2267.333252,15.33333302,7.841365450614458,1564.0,1531.0361445783133,0.9082039,0.5912990235903614,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000163,163840,0.003512,0.25,0.905,3.0,linear,False,256,2,simple,,,5,1000000,512,12000
20251126-030524,100.0000153,100.0000153,319.234436,725.2441406,0.0259539328333333,0.07423452225,1.2675700746746987,1.18899703,8.300000191,4.93132527479518,15798.0,15651.212843614456,2267.3332520000004,2267.333252,24.0,9.074297181096386,1551.0,1536.8212846506024,0.880006135,0.600086636566265,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,0.000229,81920,0.009212,0.22,0.933,10.0,constant,True,64,2,simple,,,5,1000000,128,12000
20251126-031741,100.0000153,100.0000153,173.6224518,653.4814453,0.0346930854583333,0.0082446749583333,1.267579710614458,1.224853635,9.75,6.300803253445783,16714.5,16100.142554698792,2267.3332520000004,2267.333252,25.0,12.909638554216864,1562.0,1541.3132515421687,0.911469221,0.5878377524216867,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,0.000156,40960,0.002508,0.265,0.944,5.0,linear,True,512,2,simple,,,5,1000000,512,12000
20251126-032847,6.293168545,6.293168545,537.3334961,537.3334961,0.0173253169166666,0.1363641647083333,1.394891178759036,1.328548312,8.066666603,3.1120482065421684,16637.5,15628.917697951809,2267.3332520000004,2267.333252,27.5,15.823293157710845,1540.0,1539.5140557349396,0.964642763,0.6005349791204819,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000287,40960,0.005344,0.198,0.901,4.0,constant,False,32,1,simple,,,5,1000000,1024,12000
20251126-033756,1.424210429,1.424210429,264.7065735,264.7065735,0.0187841926666666,0.0602542213333333,1.411852874292683,1.403955817,5.666666508,3.0658536538292687,15783.66699,15217.939071707317,2267.333252,2267.333252,18.66666603,6.626016266219512,1568.0,1556.8617866341465,1.023146391,0.6612287629268293,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000256,163840,0.005612,0.256,0.936,4.0,constant,False,32,2,simple,,,5,500000,2048,12000
20251126-034236,1.529385924,1.599324226,971.0315552,1107.159058,0.0123216613333333,0.0458292078333333,1.4092661300722895,1.401920915,5.099999905,2.886044176253012,15475.0,15160.794174759034,2267.3332520000004,2267.333252,2.0,1.115461854686747,1568.0,1568.0,1.199766636,0.6506019837951807,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,4096,4.3e-05,327680,0.00299,0.281,0.923,5.0,linear,False,64,3,simple,,,5,2000000,1024,12000
20251126-040116,1.429746747,1.54162991,255.4373627,363.9085999,0.0183750216666666,0.0779998006666666,1.395973868195122,1.374884486,6.266666889,4.210975612048781,15229.0,15048.19107268293,2267.333252,2267.333252,2.0,1.219512200926829,1569.0,1568.2439024390244,0.881143272,0.5754660433414633,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000284,163840,0.001363,0.233,0.917,10.0,constant,False,256,1,simple,,,5,500000,512,12000
20251126-040732,100.0000153,100.0000153,194.129776,726.9116821,0.0347846765,0.0544764563333333,1.27787595626506,1.191286922,7.75,3.160441784879518,15016.5,14948.97590361446,2267.3332520000004,2267.333252,2.0,1.614457830614458,1569.0,1569.0,1.180222631,0.6685903580361444,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,512,5.7e-05,20480,0.000361,0.116,0.931,10.0,constant,True,64,3,simple,,,5,1000000,128,12000
20251126-041950,13.36419964,15.71714497,280.5432129,296.1431885,0.0195652725,0.0374614201666666,1.3905527998536586,1.353699803,5.266666889,2.963008147926829,15228.66699,15130.691025365852,2267.333252,2267.333252,2.0,1.23170731997561,1569.0,1569.0,0.720198214,0.5176256222195121,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000294,81920,0.009798,0.241,0.916,4.0,linear,True,512,3,simple,,,5,500000,2048,12000
20251126-042521,83.02858734,83.02858734,204.8636169,204.8636169,0.0255481156363636,0.3422755477272727,1.3893115044500002,1.363670111,5.300000191,3.7233333587500006,15041.5,14999.9333495,2267.3332519999994,2267.333252,2.0,1.4,1569.0,1569.0,1.199180841,0.6893196895499999,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,1024,8.9e-05,20480,0.001603,0.107,0.948,10.0,linear,True,512,2,simple,,,5,250000,2048,12000
20251126-042910,2.456212997,2.646562576,226.8810883,255.7536011,0.0182552219999999,0.1809390931666666,1.414289736195122,1.408392906,5.833333492,3.1321138289268298,15179.66699,15075.670755365854,2267.333252,2267.333252,2.0,1.1300813061707318,1569.0,1569.0,1.066515803,0.6654648148780488,0.0,0.0,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303.0,,ppo,3DBall,2048,0.000159,81920,0.000826,0.169,0.906,4.0,constant,True,128,1,simple,,,5,500000,256,12000
